,Unnamed: 0,exphappy,samerace,hobby_diff_phys,hobby_diff_out,hobby_diff_in,attr_diff,sinc_diff,intel_diff,fun_diff,age_diff,same_career,confidence,imprace,date_freq,out_freq,match
222,222,2.0,0,5.0,3.0,2.0,2.0,6.0,3.0,6.0,0.0,0,0.0,0.0,5.0,6.0,0
223,223,2.0,0,4.0,2.0,3.0,2.0,4.0,4.0,3.0,6.0,0,0.0,0.0,5.0,6.0,0
224,224,2.0,0,3.0,6.0,2.0,3.0,3.0,4.0,3.0,3.0,0,0.0,3.0,5.0,6.0,0
225,225,2.0,0,4.0,3.0,3.0,2.0,3.0,3.0,2.0,6.0,0,0.0,0.0,5.0,6.0,0
226,226,2.0,1,5.0,6.0,5.0,4.0,2.0,3.0,6.0,0.0,0,0.0,6.0,5.0,6.0,0
227,227,2.0,0,6.0,6.0,4.0,3.0,2.0,5.0,2.0,2.0,0,0.0,6.0,5.0,6.0,0
228,228,2.0,0,4.0,5.0,3.0,2.0,4.0,2.0,5.0,3.0,0,0.0,3.0,5.0,6.0,0
229,229,2.0,0,5.0,6.0,2.0,5.0,3.0,3.0,0.0,0.0,0,0.0,0.0,5.0,6.0,0
230,230,2.0,0,4.0,3.0,2.0,5.0,4.0,3.0,2.0,0.0,0,0.0,0.0,5.0,6.0,0
231,231,2.0,1,5.0,3.0,4.0,2.0,4.0,4.0,0.0,2.0,0,0.0,0.0,5.0,6.0,0
232,232,3.0,1,6.0,3.0,3.0,2.0,3.0,6.0,2.0,2.0,0,0.0,6.0,0.0,0.0,0
233,233,3.0,1,2.0,5.0,4.0,3.0,4.0,5.0,5.0,5.0,0,0.0,3.0,0.0,0.0,0
234,234,3.0,1,2.0,6.0,3.0,2.0,5.0,6.0,2.0,6.0,0,0.0,3.0,0.0,0.0,0
235,235,3.0,0,4.0,5.0,4.0,2.0,6.0,6.0,6.0,6.0,0,0.0,3.0,0.0,0.0,1
236,236,3.0,0,6.0,3.0,5.0,2.0,3.0,6.0,3.0,6.0,0,0.0,4.0,0.0,0.0,1
237,237,3.0,0,2.0,3.0,3.0,2.0,3.0,6.0,2.0,4.0,0,0.0,5.0,0.0,0.0,1
238,238,3.0,0,4.0,5.0,5.0,6.0,6.0,6.0,6.0,3.0,0,0.0,3.0,0.0,0.0,0
239,239,3.0,0,2.0,4.0,3.0,6.0,4.0,6.0,3.0,5.0,0,0.0,3.0,0.0,0.0,0
240,240,3.0,0,2.0,6.0,3.0,3.0,3.0,6.0,4.0,0.0,0,0.0,6.0,0.0,0.0,0
241,241,3.0,1,5.0,5.0,3.0,6.0,3.0,6.0,2.0,2.0,0,0.0,3.0,0.0,0.0,0
242,242,3.0,0,3.0,2.0,5.0,3.0,2.0,6.0,6.0,3.0,0,0.0,4.0,0.0,0.0,0
243,243,3.0,0,2.0,6.0,5.0,2.0,2.0,6.0,2.0,6.0,0,0.0,4.0,0.0,0.0,0
244,244,3.0,0,2.0,6.0,5.0,6.0,4.0,6.0,5.0,0.0,0,0.0,6.0,0.0,0.0,0
245,245,3.0,0,2.0,2.0,2.0,4.0,3.0,6.0,0.0,4.0,0,0.0,3.0,0.0,0.0,0
246,246,3.0,0,6.0,4.0,4.0,4.0,4.0,6.0,2.0,4.0,0,0.0,3.0,0.0,0.0,0
247,247,3.0,0,4.0,4.0,2.0,2.0,4.0,6.0,0.0,6.0,0,0.0,3.0,0.0,0.0,0
248,248,3.0,0,6.0,2.0,4.0,2.0,3.0,4.0,3.0,6.0,0,0.0,3.0,5.0,3.0,0
249,249,3.0,0,5.0,2.0,3.0,3.0,4.0,6.0,5.0,6.0,0,0.0,0.0,5.0,3.0,0
250,250,3.0,0,6.0,4.0,4.0,6.0,4.0,3.0,2.0,2.0,0,0.0,0.0,5.0,3.0,0
251,251,3.0,1,5.0,3.0,4.0,2.0,6.0,5.0,2.0,6.0,0,0.0,0.0,5.0,3.0,0
252,252,3.0,1,6.0,2.0,2.0,2.0,3.0,4.0,4.0,6.0,0,0.0,6.0,5.0,3.0,0
253,253,3.0,1,4.0,2.0,3.0,2.0,3.0,4.0,2.0,0.0,0,0.0,2.0,5.0,3.0,0
254,254,3.0,1,2.0,3.0,3.0,6.0,6.0,3.0,6.0,0.0,0,0.0,6.0,5.0,3.0,0
255,255,3.0,1,6.0,6.0,2.0,6.0,4.0,4.0,3.0,6.0,0,0.0,6.0,5.0,3.0,0
256,256,3.0,1,6.0,2.0,2.0,2.0,3.0,4.0,4.0,3.0,0,0.0,3.0,5.0,3.0,0
257,257,3.0,0,3.0,3.0,3.0,6.0,3.0,3.0,2.0,6.0,0,0.0,0.0,5.0,3.0,0
258,258,3.0,0,5.0,2.0,5.0,3.0,2.0,3.0,6.0,0.0,0,0.0,6.0,5.0,3.0,0
259,259,3.0,1,4.0,5.0,5.0,2.0,2.0,5.0,3.0,2.0,0,0.0,2.0,5.0,3.0,0
260,260,3.0,1,6.0,3.0,4.0,6.0,4.0,2.0,5.0,3.0,0,0.0,4.0,5.0,3.0,0
261,261,3.0,1,4.0,6.0,3.0,3.0,3.0,3.0,6.0,0.0,0,0.0,6.0,5.0,3.0,0
262,262,3.0,1,5.0,2.0,2.0,3.0,3.0,3.0,3.0,0.0,0,0.0,0.0,5.0,3.0,0
263,263,3.0,0,6.0,3.0,4.0,6.0,4.0,4.0,0.0,2.0,0,0.0,0.0,5.0,3.0,0
264,264,3.0,0,2.0,2.0,4.0,3.0,3.0,3.0,3.0,0.0,0,0.0,6.0,4.0,6.0,0
265,265,3.0,0,6.0,2.0,3.0,4.0,4.0,0.0,6.0,3.0,0,0.0,3.0,4.0,6.0,0
266,266,3.0,0,3.0,5.0,2.0,2.0,4.0,2.0,2.0,6.0,0,0.0,3.0,4.0,6.0,0
267,267,3.0,1,2.0,3.0,3.0,3.0,6.0,4.0,2.0,0.0,0,0.0,3.0,4.0,6.0,0
268,268,3.0,1,3.0,2.0,5.0,3.0,3.0,3.0,4.0,0.0,0,0.0,4.0,4.0,6.0,0
269,269,3.0,1,2.0,6.0,3.0,3.0,3.0,3.0,2.0,6.0,0,0.0,5.0,4.0,6.0,0
270,270,3.0,1,3.0,3.0,4.0,2.0,6.0,2.0,2.0,0.0,0,0.0,4.0,4.0,6.0,0
271,271,3.0,1,3.0,3.0,3.0,2.0,4.0,3.0,4.0,3.0,0,0.0,4.0,4.0,6.0,0
272,272,3.0,1,3.0,0.0,3.0,3.0,3.0,3.0,5.0,6.0,0,0.0,6.0,4.0,6.0,0
273,273,3.0,0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,0.0,0,0.0,3.0,4.0,6.0,0
274,274,3.0,0,2.0,6.0,4.0,4.0,2.0,2.0,2.0,6.0,0,0.0,4.0,4.0,6.0,0
275,275,3.0,1,6.0,6.0,3.0,3.0,2.0,5.0,3.0,6.0,0,0.0,5.0,4.0,6.0,0
276,276,3.0,1,2.0,4.0,3.0,2.0,4.0,6.0,6.0,2.0,0,0.0,6.0,4.0,6.0,0
277,277,3.0,1,2.0,2.0,2.0,5.0,3.0,2.0,6.0,6.0,0,0.0,4.0,4.0,6.0,0
278,278,3.0,1,3.0,4.0,5.0,5.0,3.0,2.0,3.0,6.0,0,0.0,3.0,4.0,6.0,0
279,279,3.0,0,3.0,6.0,6.0,2.0,4.0,3.0,6.0,6.0,0,0.0,3.0,4.0,6.0,0
280,280,4.0,0,3.0,6.0,4.0,3.0,3.0,4.0,3.0,6.0,0,0.0,3.0,4.0,6.0,0
281,281,4.0,0,2.0,2.0,2.0,4.0,4.0,6.0,6.0,4.0,0,0.0,0.0,4.0,6.0,0
282,282,4.0,0,3.0,5.0,4.0,2.0,5.0,3.0,2.0,0.0,0,0.0,0.0,4.0,6.0,0
283,283,4.0,1,2.0,2.0,3.0,3.0,6.0,5.0,2.0,0.0,0,0.0,0.0,4.0,6.0,0
284,284,4.0,1,3.0,2.0,3.0,3.0,3.0,4.0,4.0,0.0,0,0.0,6.0,4.0,6.0,0
285,285,4.0,1,2.0,6.0,3.0,3.0,3.0,4.0,2.0,3.0,0,0.0,2.0,4.0,6.0,0
286,286,4.0,1,3.0,2.0,2.0,2.0,6.0,3.0,6.0,6.0,0,0.0,6.0,4.0,6.0,0
287,287,4.0,1,3.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,0,0.0,6.0,4.0,6.0,0
288,288,4.0,1,4.0,0.0,3.0,3.0,3.0,4.0,4.0,0.0,0,0.0,3.0,4.0,6.0,0
289,289,4.0,0,4.0,2.0,4.0,2.0,3.0,3.0,2.0,6.0,0,0.0,0.0,4.0,6.0,0
290,290,4.0,0,2.0,6.0,4.0,4.0,2.0,3.0,2.0,2.0,0,0.0,6.0,4.0,6.0,0
291,291,4.0,1,6.0,6.0,6.0,3.0,2.0,5.0,3.0,0.0,0,0.0,2.0,4.0,6.0,0
292,292,4.0,1,3.0,4.0,2.0,2.0,4.0,2.0,5.0,6.0,0,0.0,4.0,4.0,6.0,0
293,293,4.0,1,3.0,2.0,3.0,5.0,3.0,3.0,6.0,3.0,0,0.0,6.0,4.0,6.0,0
294,294,4.0,1,4.0,3.0,4.0,5.0,4.0,3.0,3.0,3.0,0,0.0,0.0,4.0,6.0,0
295,295,4.0,0,3.0,2.0,4.0,2.0,4.0,4.0,0.0,0.0,0,0.0,0.0,4.0,6.0,0
296,296,3.0,0,4.0,6.0,6.0,3.0,2.0,4.0,4.0,6.0,0,0.0,3.0,5.0,6.0,0
297,297,3.0,0,4.0,2.0,2.0,3.0,3.0,6.0,6.0,5.0,0,0.0,0.0,5.0,6.0,0
298,298,3.0,0,5.0,4.0,4.0,2.0,3.0,3.0,3.0,0.0,0,0.0,0.0,5.0,6.0,0
299,299,3.0,0,4.0,2.0,2.0,3.0,5.0,5.0,3.0,6.0,0,0.0,0.0,5.0,6.0,0
300,300,3.0,0,6.0,6.0,4.0,3.0,6.0,4.0,5.0,6.0,0,0.0,6.0,5.0,6.0,0
301,301,3.0,0,4.0,6.0,6.0,3.0,6.0,4.0,3.0,3.0,0,0.0,2.0,5.0,6.0,0
302,302,3.0,0,2.0,6.0,6.0,2.0,5.0,3.0,3.0,2.0,0,0.0,0.0,5.0,6.0,1
303,303,3.0,0,5.0,2.0,0.0,2.0,3.0,4.0,5.0,5.0,0,0.0,0.0,5.0,6.0,0
304,304,3.0,0,5.0,2.0,3.0,3.0,6.0,4.0,6.0,0.0,0,0.0,3.0,5.0,6.0,0
305,305,3.0,0,3.0,6.0,0.0,2.0,2.0,2.0,4.0,6.0,0,0.0,0.0,5.0,6.0,0
306,306,3.0,0,5.0,2.0,4.0,4.0,0.0,2.0,3.0,3.0,0,0.0,6.0,5.0,6.0,1
307,307,3.0,0,3.0,5.0,3.0,3.0,0.0,5.0,4.0,0.0,0,0.0,6.0,5.0,6.0,0
308,308,3.0,0,4.0,3.0,3.0,2.0,2.0,2.0,6.0,0.0,0,0.0,3.0,5.0,6.0,0
309,309,3.0,0,3.0,3.0,2.0,4.0,6.0,3.0,2.0,3.0,0,0.0,0.0,5.0,6.0,0
310,310,3.0,0,3.0,3.0,4.0,4.0,2.0,3.0,4.0,3.0,0,0.0,0.0,5.0,6.0,0
311,311,3.0,0,6.0,3.0,2.0,2.0,3.0,4.0,2.0,0.0,0,0.0,0.0,5.0,6.0,0
312,312,3.0,0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0,0.0,2.0,4.0,6.0,0
313,313,3.0,0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,0,0.0,2.0,4.0,6.0,0
314,314,3.0,0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,6.0,0,0.0,2.0,4.0,6.0,0
315,315,3.0,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,6.0,0,0.0,2.0,4.0,6.0,0
316,316,3.0,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,6.0,0,0.0,2.0,4.0,6.0,0
317,317,3.0,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,6.0,0,0.0,2.0,4.0,6.0,0
318,318,3.0,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0,0.0,2.0,4.0,6.0,1
319,319,3.0,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,0,0.0,2.0,4.0,6.0,0
320,320,3.0,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,0,0.0,2.0,4.0,6.0,0
321,321,3.0,0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0,0.0,2.0,4.0,6.0,0
322,322,3.0,0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0,0.0,2.0,4.0,6.0,0
323,323,3.0,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,6.0,0,0.0,2.0,4.0,6.0,0
324,324,3.0,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0,0.0,2.0,4.0,6.0,0
325,325,3.0,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,6.0,0,0.0,2.0,4.0,6.0,0
326,326,3.0,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,6.0,0,0.0,2.0,4.0,6.0,0
327,327,3.0,0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,6.0,0,0.0,2.0,4.0,6.0,0
328,328,4.0,0,4.0,6.0,2.0,3.0,4.0,4.0,3.0,6.0,0,0.0,4.0,5.0,0.0,0
329,329,4.0,0,3.0,2.0,4.0,4.0,4.0,6.0,6.0,5.0,0,0.0,6.0,5.0,0.0,0
330,330,4.0,0,3.0,4.0,4.0,3.0,5.0,3.0,2.0,0.0,0,0.0,6.0,5.0,0.0,0
331,331,4.0,1,6.0,3.0,2.0,3.0,6.0,5.0,2.0,6.0,0,0.0,6.0,5.0,0.0,0
332,332,4.0,1,3.0,2.0,6.0,3.0,3.0,4.0,4.0,6.0,0,0.0,2.0,5.0,0.0,1
333,333,4.0,1,3.0,0.0,2.0,3.0,3.0,4.0,2.0,3.0,0,0.0,3.0,5.0,0.0,1
334,334,4.0,1,3.0,6.0,6.0,2.0,6.0,3.0,6.0,2.0,0,0.0,6.0,5.0,0.0,0
335,335,4.0,1,3.0,2.0,2.0,2.0,4.0,4.0,4.0,5.0,0,0.0,6.0,5.0,0.0,0
336,336,4.0,1,2.0,2.0,3.0,4.0,3.0,4.0,4.0,0.0,0,0.0,4.0,5.0,0.0,0
337,337,4.0,0,6.0,6.0,2.0,2.0,4.0,2.0,2.0,6.0,0,0.0,6.0,5.0,0.0,0
338,338,4.0,0,3.0,3.0,2.0,4.0,2.0,2.0,2.0,3.0,0,0.0,2.0,5.0,0.0,0
339,339,4.0,1,2.0,5.0,3.0,3.0,2.0,5.0,3.0,0.0,0,0.0,2.0,5.0,0.0,0
340,340,4.0,1,2.0,3.0,3.0,2.0,4.0,2.0,5.0,0.0,0,0.0,4.0,5.0,0.0,0
341,341,4.0,1,3.0,3.0,3.0,5.0,3.0,3.0,6.0,3.0,0,0.0,6.0,5.0,0.0,0
342,342,4.0,1,4.0,3.0,3.0,5.0,4.0,3.0,3.0,3.0,0,0.0,6.0,5.0,0.0,0
343,343,4.0,0,2.0,2.0,2.0,3.0,5.0,4.0,0.0,0.0,0,0.0,6.0,5.0,0.0,0
344,344,6.0,0,3.0,6.0,3.0,2.0,3.0,4.0,4.0,6.0,0,0.0,3.0,6.0,6.0,0
345,345,6.0,0,2.0,6.0,4.0,3.0,4.0,6.0,6.0,4.0,1,0.0,0.0,6.0,6.0,0
346,346,6.0,0,2.0,3.0,3.0,6.0,5.0,3.0,3.0,0.0,0,0.0,0.0,6.0,6.0,0
347,347,6.0,1,2.0,2.0,3.0,2.0,6.0,5.0,3.0,0.0,0,0.0,0.0,6.0,6.0,0
348,348,6.0,1,4.0,6.0,6.0,2.0,3.0,4.0,5.0,0.0,0,0.0,6.0,6.0,6.0,0
349,349,6.0,1,4.0,6.0,3.0,2.0,3.0,4.0,3.0,3.0,0,0.0,2.0,6.0,6.0,0
350,350,6.0,1,4.0,2.0,2.0,6.0,6.0,3.0,2.0,6.0,0,0.0,6.0,6.0,6.0,0
351,351,6.0,1,3.0,2.0,2.0,6.0,4.0,4.0,5.0,4.0,0,0.0,6.0,6.0,6.0,0
352,352,6.0,1,2.0,6.0,4.0,2.0,3.0,4.0,5.0,0.0,0,0.0,3.0,6.0,6.0,0
353,353,6.0,0,3.0,6.0,2.0,6.0,3.0,3.0,3.0,6.0,0,0.0,0.0,6.0,6.0,1
354,354,6.0,0,4.0,6.0,2.0,3.0,2.0,3.0,2.0,2.0,1,0.0,6.0,6.0,6.0,0
355,355,6.0,1,2.0,4.0,3.0,2.0,2.0,5.0,4.0,0.0,1,0.0,2.0,6.0,6.0,0
356,356,6.0,1,3.0,3.0,3.0,6.0,4.0,2.0,6.0,6.0,1,0.0,4.0,6.0,6.0,0
357,357,6.0,1,4.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,0,0.0,6.0,6.0,6.0,0
358,358,6.0,1,3.0,3.0,2.0,3.0,4.0,3.0,4.0,3.0,0,0.0,0.0,6.0,6.0,0
359,359,6.0,0,3.0,2.0,2.0,6.0,4.0,4.0,6.0,0.0,1,0.0,0.0,6.0,6.0,1
360,360,3.0,0,3.0,3.0,4.0,5.0,2.0,4.0,4.0,0.0,0,0.0,4.0,3.0,2.0,0
361,361,3.0,0,2.0,3.0,3.0,5.0,2.0,6.0,6.0,3.0,1,0.0,6.0,3.0,2.0,0
362,362,3.0,0,3.0,6.0,2.0,4.0,3.0,3.0,3.0,0.0,0,0.0,6.0,3.0,2.0,0
363,363,3.0,1,4.0,3.0,3.0,5.0,5.0,5.0,3.0,0.0,0,0.0,6.0,3.0,2.0,0
364,364,3.0,1,3.0,3.0,5.0,5.0,6.0,4.0,5.0,0.0,0,0.0,2.0,3.0,2.0,0
365,365,3.0,1,4.0,2.0,2.0,5.0,6.0,4.0,3.0,2.0,0,0.0,3.0,3.0,2.0,0
366,366,3.0,1,3.0,3.0,2.0,4.0,5.0,3.0,2.0,6.0,0,0.0,6.0,3.0,2.0,0
367,367,3.0,1,4.0,3.0,3.0,4.0,2.0,4.0,5.0,3.0,0,0.0,6.0,3.0,2.0,0
368,368,3.0,1,3.0,2.0,2.0,5.0,6.0,4.0,5.0,6.0,0,0.0,4.0,3.0,2.0,1
369,369,3.0,0,4.0,3.0,3.0,4.0,2.0,3.0,3.0,0.0,0,0.0,6.0,3.0,2.0,1
370,370,3.0,0,5.0,2.0,4.0,6.0,0.0,3.0,2.0,6.0,1,0.0,2.0,3.0,2.0,1
371,371,3.0,1,2.0,6.0,3.0,5.0,0.0,5.0,4.0,0.0,1,0.0,2.0,3.0,2.0,0
372,372,3.0,1,4.0,5.0,2.0,4.0,2.0,2.0,6.0,6.0,1,0.0,4.0,3.0,2.0,0
373,373,3.0,1,3.0,2.0,2.0,6.0,6.0,3.0,2.0,2.0,0,0.0,6.0,3.0,2.0,0
374,374,3.0,1,3.0,3.0,2.0,6.0,2.0,3.0,4.0,2.0,0,0.0,6.0,3.0,2.0,0
375,375,3.0,0,6.0,4.0,4.0,4.0,3.0,4.0,6.0,0.0,1,0.0,6.0,3.0,2.0,1
376,376,6.0,1,3.0,3.0,4.0,6.0,4.0,6.0,3.0,6.0,0,0.0,3.0,3.0,6.0,0
377,377,6.0,1,4.0,6.0,4.0,6.0,3.0,6.0,4.0,6.0,0,0.0,0.0,3.0,6.0,0
378,378,6.0,1,4.0,4.0,6.0,6.0,5.0,6.0,6.0,2.0,0,0.0,0.0,3.0,6.0,0
379,379,6.0,0,4.0,3.0,3.0,6.0,6.0,6.0,0.0,6.0,1,0.0,0.0,3.0,6.0,0
380,380,6.0,0,5.0,3.0,4.0,6.0,3.0,6.0,4.0,6.0,1,0.0,6.0,3.0,6.0,0
381,381,6.0,0,5.0,2.0,4.0,6.0,3.0,6.0,6.0,0.0,0,0.0,2.0,3.0,6.0,0
382,382,6.0,0,4.0,3.0,3.0,6.0,6.0,6.0,0.0,0.0,0,0.0,0.0,3.0,6.0,0
383,383,6.0,0,4.0,3.0,3.0,6.0,3.0,6.0,4.0,6.0,1,0.0,0.0,3.0,6.0,0
384,384,6.0,0,2.0,3.0,2.0,6.0,3.0,6.0,3.0,3.0,0,0.0,3.0,3.0,6.0,0
385,385,6.0,1,2.0,3.0,3.0,6.0,4.0,6.0,3.0,6.0,0,0.0,0.0,3.0,6.0,0
386,386,6.0,0,5.0,3.0,4.0,6.0,2.0,6.0,2.0,0.0,0,0.0,6.0,3.0,6.0,0
387,387,6.0,0,4.0,5.0,4.0,6.0,2.0,6.0,6.0,2.0,0,0.0,6.0,3.0,6.0,0
388,388,6.0,0,4.0,3.0,3.0,5.0,4.0,6.0,5.0,3.0,0,0.0,3.0,3.0,6.0,0
389,389,6.0,0,5.0,2.0,2.0,6.0,3.0,6.0,6.0,0.0,0,0.0,0.0,3.0,6.0,0
390,390,6.0,0,4.0,3.0,2.0,6.0,4.0,6.0,3.0,0.0,0,0.0,0.0,3.0,6.0,0
391,391,6.0,0,4.0,4.0,3.0,6.0,5.0,6.0,6.0,2.0,0,0.0,0.0,3.0,6.0,0
392,392,2.0,0,4.0,2.0,4.0,5.0,3.0,6.0,2.0,3.0,0,0.0,4.0,5.0,0.0,0
393,393,2.0,0,4.0,2.0,2.0,5.0,4.0,3.0,5.0,0.0,0,0.0,6.0,5.0,0.0,0
394,394,2.0,0,4.0,5.0,4.0,4.0,5.0,5.0,2.0,4.0,0,0.0,6.0,5.0,0.0,0
395,395,2.0,1,5.0,2.0,2.0,5.0,6.0,6.0,6.0,3.0,0,0.0,6.0,5.0,0.0,0
396,396,2.0,1,3.0,6.0,5.0,4.0,3.0,6.0,3.0,3.0,0,0.0,2.0,5.0,0.0,0
397,397,2.0,1,5.0,0.0,6.0,4.0,3.0,6.0,2.0,6.0,0,0.0,3.0,5.0,0.0,0
398,398,2.0,1,4.0,2.0,3.0,4.0,6.0,5.0,6.0,2.0,0,0.0,6.0,5.0,0.0,0
399,399,2.0,1,6.0,2.0,2.0,3.0,4.0,6.0,3.0,0.0,0,0.0,6.0,5.0,0.0,0
400,400,2.0,1,4.0,6.0,5.0,5.0,3.0,6.0,4.0,5.0,1,0.0,4.0,5.0,0.0,0
401,401,2.0,0,4.0,2.0,2.0,4.0,3.0,5.0,2.0,3.0,0,0.0,6.0,5.0,0.0,0
402,402,2.0,0,6.0,2.0,5.0,5.0,2.0,5.0,6.0,6.0,0,0.0,2.0,5.0,0.0,0
403,403,2.0,1,3.0,6.0,4.0,4.0,2.0,6.0,2.0,4.0,0,0.0,2.0,5.0,0.0,0
404,404,2.0,1,6.0,4.0,4.0,3.0,4.0,4.0,5.0,5.0,0,0.0,4.0,5.0,0.0,0
405,405,2.0,1,5.0,6.0,3.0,6.0,3.0,5.0,0.0,6.0,0,0.0,6.0,5.0,0.0,0
406,406,2.0,1,4.0,3.0,6.0,6.0,4.0,5.0,2.0,6.0,0,0.0,6.0,5.0,0.0,0
407,407,2.0,0,6.0,3.0,3.0,4.0,4.0,6.0,0.0,4.0,0,0.0,6.0,5.0,0.0,0
408,408,3.0,1,3.0,2.0,3.0,5.0,3.0,6.0,3.0,2.0,0,0.0,3.0,5.0,6.0,0
409,409,3.0,1,2.0,3.0,2.0,5.0,2.0,3.0,6.0,5.0,0,0.0,0.0,5.0,6.0,0
410,410,3.0,1,4.0,5.0,3.0,4.0,3.0,5.0,2.0,6.0,0,0.0,0.0,5.0,6.0,0
411,411,3.0,0,2.0,4.0,2.0,5.0,5.0,6.0,2.0,6.0,0,0.0,0.0,5.0,6.0,0
412,412,3.0,0,2.0,2.0,5.0,4.0,2.0,6.0,4.0,6.0,0,0.0,6.0,5.0,6.0,0
413,413,3.0,0,2.0,2.0,6.0,4.0,6.0,6.0,2.0,4.0,1,0.0,2.0,5.0,6.0,0
414,414,3.0,0,2.0,3.0,6.0,3.0,5.0,5.0,2.0,3.0,1,0.0,6.0,5.0,6.0,1
415,415,3.0,0,3.0,3.0,6.0,3.0,2.0,6.0,4.0,5.0,0,0.0,6.0,5.0,6.0,0
416,416,3.0,0,3.0,0.0,3.0,5.0,2.0,6.0,5.0,0.0,0,0.0,3.0,5.0,6.0,0
417,417,3.0,1,2.0,3.0,2.0,3.0,3.0,5.0,3.0,2.0,1,0.0,0.0,5.0,6.0,1
418,418,3.0,0,3.0,0.0,2.0,5.0,6.0,5.0,2.0,3.0,0,0.0,6.0,5.0,6.0,0
419,419,3.0,0,2.0,6.0,2.0,4.0,0.0,6.0,3.0,6.0,0,0.0,2.0,5.0,6.0,0
420,420,3.0,0,3.0,4.0,6.0,3.0,2.0,4.0,6.0,0.0,0,0.0,4.0,5.0,6.0,0
421,421,3.0,0,3.0,3.0,2.0,6.0,2.0,5.0,6.0,4.0,0,0.0,6.0,5.0,6.0,0
422,422,3.0,0,3.0,4.0,4.0,6.0,3.0,5.0,3.0,4.0,1,0.0,0.0,5.0,6.0,0
423,423,3.0,0,4.0,2.0,2.0,4.0,4.0,6.0,6.0,6.0,0,0.0,0.0,5.0,6.0,0
424,424,4.0,0,3.0,6.0,2.0,3.0,4.0,4.0,4.0,0.0,0,0.0,6.0,5.0,2.0,0
425,425,4.0,0,2.0,3.0,3.0,4.0,4.0,2.0,6.0,3.0,0,0.0,3.0,5.0,2.0,0
426,426,4.0,0,4.0,6.0,4.0,2.0,5.0,3.0,3.0,6.0,0,0.0,3.0,5.0,2.0,0
427,427,4.0,1,2.0,3.0,2.0,3.0,6.0,5.0,3.0,0.0,0,0.0,3.0,5.0,2.0,0
428,428,4.0,1,3.0,2.0,4.0,3.0,3.0,4.0,5.0,0.0,0,0.0,4.0,5.0,2.0,0
429,429,4.0,1,2.0,6.0,6.0,3.0,3.0,4.0,3.0,6.0,1,0.0,5.0,5.0,2.0,1
430,430,4.0,1,3.0,3.0,2.0,2.0,6.0,4.0,3.0,0.0,1,0.0,3.0,5.0,2.0,1
431,431,4.0,1,4.0,3.0,6.0,2.0,4.0,4.0,5.0,3.0,0,0.0,3.0,5.0,2.0,0
432,432,4.0,1,4.0,6.0,3.0,3.0,3.0,5.0,6.0,6.0,0,0.0,6.0,5.0,2.0,0
433,433,4.0,0,3.0,3.0,2.0,2.0,4.0,3.0,4.0,0.0,1,0.0,3.0,5.0,2.0,1
434,434,4.0,0,2.0,6.0,4.0,4.0,2.0,3.0,3.0,6.0,0,0.0,4.0,5.0,2.0,1
435,435,4.0,1,2.0,6.0,3.0,3.0,2.0,6.0,4.0,6.0,0,0.0,4.0,5.0,2.0,0
436,436,4.0,1,2.0,5.0,3.0,2.0,4.0,2.0,6.0,2.0,0,0.0,6.0,5.0,2.0,0
437,437,4.0,1,2.0,2.0,2.0,4.0,3.0,3.0,2.0,6.0,0,0.0,3.0,5.0,2.0,1
438,438,4.0,1,4.0,3.0,4.0,4.0,4.0,3.0,4.0,6.0,1,0.0,3.0,5.0,2.0,0
439,439,4.0,0,3.0,2.0,2.0,2.0,5.0,4.0,2.0,6.0,0,0.0,3.0,5.0,2.0,0
440,440,3.0,0,6.0,3.0,5.0,3.0,5.0,4.0,3.0,0.0,0,0.0,5.0,4.0,6.0,0
441,441,3.0,0,6.0,6.0,5.0,4.0,5.0,6.0,6.0,2.0,0,0.0,2.0,4.0,6.0,0
442,442,3.0,0,3.0,3.0,2.0,2.0,6.0,3.0,2.0,6.0,0,0.0,2.0,4.0,6.0,0
443,443,3.0,1,2.0,6.0,4.0,3.0,6.0,5.0,2.0,6.0,0,0.0,2.0,4.0,6.0,0
444,444,3.0,1,4.0,2.0,2.0,3.0,4.0,4.0,4.0,6.0,0,0.0,3.0,4.0,6.0,0
445,445,3.0,1,2.0,6.0,5.0,3.0,4.0,4.0,2.0,6.0,0,0.0,4.0,4.0,6.0,0
